ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,cost_yr,median_income,affordability_ratio,LL95_affordability_ratio,UL95_affordability_ratio,se_food_afford,rse_food_afford,CA_decile,CA_RR,ave_fam_size,version
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,41880,Littlerock CDP,Los Angeles,06037,Southern California,14,,,,,,,,,,2.1,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,41880,Littlerock CDP,Los Angeles,06037,Southern California,14,,,,,,,,,,2.1,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,41880,Littlerock CDP,Los Angeles,06037,Southern California,14,,,,,,,,,,2.1,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,41922,Live Oak CDP,Santa Cruz,06087,Monterey Bay,04,6262.6788479999996,,,,,,,,,2.8,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,41922,Live Oak CDP,Santa Cruz,06087,Monterey Bay,04,6262.6788479999996,,,,,,,,,2.8,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,41922,Live Oak CDP,Santa Cruz,06087,Monterey Bay,04,6262.6788479999996,,,,,,,,,2.8,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,41922,Live Oak CDP,Santa Cruz,06087,Monterey Bay,04,6262.6788479999996,33426,0.1873595,0,0.4334436,0.1255531,67.011883299999994,,0.7032947,2.8,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,41922,Live Oak CDP,Santa Cruz,06087,Monterey Bay,04,6262.6788479999996,,,,,,,,,2.8,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,41922,Live Oak CDP,Santa Cruz,06087,Monterey Bay,04,6262.6788479999996,32292,0.193939,0.1302879,0.2575902,0.0324751,16.744998500000001,,0.7279923,2.8,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,41922,Live Oak CDP,Santa Cruz,06087,Monterey Bay,04,6262.6788479999996,,,,,,,,,2.8,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,41922,Live Oak CDP,Santa Cruz,06087,Monterey Bay,04,6262.6788479999996,,,,,,,,,2.8,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,41922,Live Oak CDP,Santa Cruz,06087,Monterey Bay,04,6262.6788479999996,31042,0.2017486,0.1395508,0.2639463,0.0317335,15.7292535,7,0.7573072,2.8,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,41936,Live Oak city,Sutter,06101,Sacramento Area,08,7983.9531731999996,,,,,,,,,3.53,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,41936,Live Oak city,Sutter,06101,Sacramento Area,08,7983.9531731999996,,,,,,,,,3.53,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,41936,Live Oak city,Sutter,06101,Sacramento Area,08,7983.9531731999996,,,,,,,,,3.53,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,41936,Live Oak city,Sutter,06101,Sacramento Area,08,7983.9531731999996,18681,0.4273836,0,0.8643706,0.2229526,52.166847500000003,,1.6042774,3.53,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,41936,Live Oak city,Sutter,06101,Sacramento Area,08,7983.9531731999996,,,,,,,,,3.53,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,41936,Live Oak city,Sutter,06101,Sacramento Area,08,7983.9531731999996,26792,0.2979977,0.1397628,0.4562325,0.0807321,27.0915152,,1.1185991,3.53,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,41936,Live Oak city,Sutter,06101,Sacramento Area,08,7983.9531731999996,,,,,,,,,3.53,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,41936,Live Oak city,Sutter,06101,Sacramento Area,08,7983.9531731999996,,,,,,,,,3.53,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,41936,Live Oak city,Sutter,06101,Sacramento Area,08,7983.9531731999996,25208,0.316723,0.0949825,0.5384635,0.1131329,35.719832500000003,4,1.1888887,3.53,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,41992,Livermore city,Alameda,06001,Bay Area,01,6557.1086519999999,,,,,,,,,2.9,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,41992,Livermore city,Alameda,06001,Bay Area,01,6557.1086519999999,49223,0.1332123,0.0194444,0.2469802,0.0580448,43.573175800000001,,0.5000413,2.9,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,41992,Livermore city,Alameda,06001,Bay Area,01,6557.1086519999999,14271,0.4594709,0,3.6595736,1.6327055,355.34472849999997,,1.7247239,2.9,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,41992,Livermore city,Alameda,06001,Bay Area,01,6557.1086519999999,25357,0.2585917,0.2056868,0.3114965,0.0269923,10.438177,,0.9706801,2.9,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,41992,Livermore city,Alameda,06001,Bay Area,01,6557.1086519999999,,,,,,,,,2.9,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,41992,Livermore city,Alameda,06001,Bay Area,01,6557.1086519999999,50946,0.128707,0.1083768,0.1490373,0.0103726,8.0590726,,0.4831299,2.9,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,41992,Livermore city,Alameda,06001,Bay Area,01,6557.1086519999999,,,,,,,,,2.9,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,41992,Livermore city,Alameda,06001,Bay Area,01,6557.1086519999999,,,,,,,,,2.9,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,41992,Livermore city,Alameda,06001,Bay Area,01,6557.1086519999999,44054,0.1488425,0.0978863,0.1997987,0.0259981,17.466819900000001,8,0.5587128,2.9,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,42006,Livingston city,Merced,06047,San Joaquin Valley,10,8973.7733243999992,,,,,,,,,4.23,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,42006,Livingston city,Merced,06047,San Joaquin Valley,10,8973.7733243999992,,,,,,,,,4.23,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,42006,Livingston city,Merced,06047,San Joaquin Valley,10,8973.7733243999992,,,,,,,,,4.23,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,42006,Livingston city,Merced,06047,San Joaquin Valley,10,8973.7733243999992,20974,0.4278523,0.3548145,0.50089,0.0372641,8.7095834,,1.6060366,4.23,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,42006,Livingston city,Merced,06047,San Joaquin Valley,10,8973.7733243999992,,,,,,,,,4.23,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,42006,Livingston city,Merced,06047,San Joaquin Valley,10,8973.7733243999992,,,,,,,,,4.23,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,42006,Livingston city,Merced,06047,San Joaquin Valley,10,8973.7733243999992,,,,,,,,,4.23,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,42006,Livingston city,Merced,06047,San Joaquin Valley,10,8973.7733243999992,,,,,,,,,4.23,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,42006,Livingston city,Merced,06047,San Joaquin Valley,10,8973.7733243999992,20699,0.4335366,0.3583955,0.5086776,0.0383373,8.8429172,3,1.6273739,4.23,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,42104,Lockeford CDP,San Joaquin,06077,San Joaquin Valley,10,6103.74,,,,,,,,,2.55,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,42104,Lockeford CDP,San Joaquin,06077,San Joaquin Valley,10,6103.74,,,,,,,,,2.55,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,42104,Lockeford CDP,San Joaquin,06077,San Joaquin Valley,10,6103.74,,,,,,,,,2.55,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,42104,Lockeford CDP,San Joaquin,06077,San Joaquin Valley,10,6103.74,,,,,,,,,2.55,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,42104,Lockeford CDP,San Joaquin,06077,San Joaquin Valley,10,6103.74,,,,,,,,,2.55,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,42104,Lockeford CDP,San Joaquin,06077,San Joaquin Valley,10,6103.74,,,,,,,,,2.55,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,42104,Lockeford CDP,San Joaquin,06077,San Joaquin Valley,10,6103.74,,,,,,,,,2.55,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,42104,Lockeford CDP,San Joaquin,06077,San Joaquin Valley,10,6103.74,,,,,,,,,2.55,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,42104,Lockeford CDP,San Joaquin,06077,San Joaquin Valley,10,6103.74,15568,0.3920696,0,1.4133231,0.5210477,132.89672229999999,3,1.4717187,2.55,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,42146,Lockwood CDP,Monterey,06053,Monterey Bay,04,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,42146,Lockwood CDP,Monterey,06053,Monterey Bay,04,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,42146,Lockwood CDP,Monterey,06053,Monterey Bay,04,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,42146,Lockwood CDP,Monterey,06053,Monterey Bay,04,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,42146,Lockwood CDP,Monterey,06053,Monterey Bay,04,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,42146,Lockwood CDP,Monterey,06053,Monterey Bay,04,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,42146,Lockwood CDP,Monterey,06053,Monterey Bay,04,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,42146,Lockwood CDP,Monterey,06053,Monterey Bay,04,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,42146,Lockwood CDP,Monterey,06053,Monterey Bay,04,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,42202,Lodi city,San Joaquin,06077,San Joaquin Valley,10,6917.2817088000002,,,,,,,,,3.16,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,42202,Lodi city,San Joaquin,06077,San Joaquin Valley,10,6917.2817088000002,43636,0.1585224,0,0.5084932,0.1785566,112.63809670000001,,0.5950482,3.16,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,42202,Lodi city,San Joaquin,06077,San Joaquin Valley,10,6917.2817088000002,,,,,,,,,3.16,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,42202,Lodi city,San Joaquin,06077,San Joaquin Valley,10,6917.2817088000002,19840,0.3486533,0.1313552,0.5659514,0.1108664,31.7984607,,1.3087461,3.16,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,42202,Lodi city,San Joaquin,06077,San Joaquin Valley,10,6917.2817088000002,,,,,,,,,3.16,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,42202,Lodi city,San Joaquin,06077,San Joaquin Valley,10,6917.2817088000002,23841,0.2901423,0.2103327,0.3699519,0.0407192,14.034212800000001,,1.0891122,3.16,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,42202,Lodi city,San Joaquin,06077,San Joaquin Valley,10,6917.2817088000002,35000,0.1976366,0.0642731,0.3310001,0.0680426,34.428137300000003,,0.7418721,3.16,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,42202,Lodi city,San Joaquin,06077,San Joaquin Valley,10,6917.2817088000002,,,,,,,,,3.16,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,42202,Lodi city,San Joaquin,06077,San Joaquin Valley,10,6917.2817088000002,23286,0.2970575,0.2068775,0.3872375,0.0460102,15.4886496,5,1.1150701,3.16,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,42230,Lodoga CDP,Colusa,06011,Northern Sacramento Valley,07,,,,,,,,,,2.25,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,42230,Lodoga CDP,Colusa,06011,Northern Sacramento Valley,07,,,,,,,,,,2.25,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,42230,Lodoga CDP,Colusa,06011,Northern Sacramento Valley,07,,,,,,,,,,2.25,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,42230,Lodoga CDP,Colusa,06011,Northern Sacramento Valley,07,,,,,,,,,,2.25,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,42230,Lodoga CDP,Colusa,06011,Northern Sacramento Valley,07,,,,,,,,,,2.25,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,42230,Lodoga CDP,Colusa,06011,Northern Sacramento Valley,07,,,,,,,,,,2.25,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,42230,Lodoga CDP,Colusa,06011,Northern Sacramento Valley,07,,,,,,,,,,2.25,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,42230,Lodoga CDP,Colusa,06011,Northern Sacramento Valley,07,,,,,,,,,,2.25,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,42230,Lodoga CDP,Colusa,06011,Northern Sacramento Valley,07,,,,,,,,,,2.25,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,42328,Loleta CDP,Humboldt,06023,North Coast,05,6419.64,,,,,,,,,2.68,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,42328,Loleta CDP,Humboldt,06023,North Coast,05,6419.64,,,,,,,,,2.68,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,42328,Loleta CDP,Humboldt,06023,North Coast,05,6419.64,,,,,,,,,2.68,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,42328,Loleta CDP,Humboldt,06023,North Coast,05,6419.64,,,,,,,,,2.68,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,42328,Loleta CDP,Humboldt,06023,North Coast,05,6419.64,,,,,,,,,2.68,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,42328,Loleta CDP,Humboldt,06023,North Coast,05,6419.64,,,,,,,,,2.68,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,42328,Loleta CDP,Humboldt,06023,North Coast,05,6419.64,,,,,,,,,2.68,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,42328,Loleta CDP,Humboldt,06023,North Coast,05,6419.64,,,,,,,,,2.68,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,42328,Loleta CDP,Humboldt,06023,North Coast,05,6419.64,,,,,,,,,2.68,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,42370,Loma Linda city,San Bernardino,06071,Southern California,14,7457.2451700000001,,,,,,,,,3.25,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,42370,Loma Linda city,San Bernardino,06071,Southern California,14,7457.2451700000001,83659,0.0891386,0.0577532,0.1205239,0.0160129,17.964082399999999,,0.3346011,3.25,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,42370,Loma Linda city,San Bernardino,06071,Southern California,14,7457.2451700000001,53750,0.1387394,0.0698366,0.2076423,0.0351545,25.338517199999998,,0.5207887,3.25,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,42370,Loma Linda city,San Bernardino,06071,Southern California,14,7457.2451700000001,22102,0.3374014,0,0.6906836,0.180246,53.421838999999999,,1.2665095,3.25,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,42370,Loma Linda city,San Bernardino,06071,Southern California,14,7457.2451700000001,,,,,,,,,3.25,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,42370,Loma Linda city,San Bernardino,06071,Southern California,14,7457.2451700000001,32339,0.230596,0,1.1036213,0.4454211,193.16077000000001,,0.8655924,3.25,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,42370,Loma Linda city,San Bernardino,06071,Southern California,14,7457.2451700000001,,,,,,,,,3.25,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,42370,Loma Linda city,San Bernardino,06071,Southern California,14,7457.2451700000001,,,,,,,,,3.25,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,42370,Loma Linda city,San Bernardino,06071,Southern California,14,7457.2451700000001,35324,0.2111099,0.0891448,0.333075,0.0622271,29.4761582,7,0.7924469,3.25,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,42384,Loma Mar CDP,San Mateo,06081,Bay Area,01,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,42384,Loma Mar CDP,San Mateo,06081,Bay Area,01,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,42384,Loma Mar CDP,San Mateo,06081,Bay Area,01,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,42384,Loma Mar CDP,San Mateo,06081,Bay Area,01,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,42384,Loma Mar CDP,San Mateo,06081,Bay Area,01,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,42384,Loma Mar CDP,San Mateo,06081,Bay Area,01,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,42384,Loma Mar CDP,San Mateo,06081,Bay Area,01,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,42384,Loma Mar CDP,San Mateo,06081,Bay Area,01,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,42384,Loma Mar CDP,San Mateo,06081,Bay Area,01,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,42412,Loma Rica CDP,Yuba,06115,Sacramento Area,08,5739.24,,,,,,,,,2.4,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,42412,Loma Rica CDP,Yuba,06115,Sacramento Area,08,5739.24,,,,,,,,,2.4,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,42412,Loma Rica CDP,Yuba,06115,Sacramento Area,08,5739.24,,,,,,,,,2.4,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,42412,Loma Rica CDP,Yuba,06115,Sacramento Area,08,5739.24,,,,,,,,,2.4,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,42412,Loma Rica CDP,Yuba,06115,Sacramento Area,08,5739.24,,,,,,,,,2.4,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,42412,Loma Rica CDP,Yuba,06115,Sacramento Area,08,5739.24,47708,0.1202993,0,0.2972663,0.0902893,75.053842099999997,,0.4515697,2.4,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,42412,Loma Rica CDP,Yuba,06115,Sacramento Area,08,5739.24,,,,,,,,,2.4,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,42412,Loma Rica CDP,Yuba,06115,Sacramento Area,08,5739.24,,,,,,,,,2.4,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,42412,Loma Rica CDP,Yuba,06115,Sacramento Area,08,5739.24,47708,0.1202993,0,0.2972663,0.0902893,75.053842099999997,9,0.4515697,2.4,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,42468,Lomita city,Los Angeles,06037,Southern California,14,6648.2187575999997,,,,,,,,,2.86,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,42468,Lomita city,Los Angeles,06037,Southern California,14,6648.2187575999997,73306,0.0906913,0.0202458,0.1611369,0.0359416,39.630687500000001,,0.3404297,2.86,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,42468,Lomita city,Los Angeles,06037,Southern California,14,6648.2187575999997,,,,,,,,,2.86,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,42468,Lomita city,Los Angeles,06037,Southern California,14,6648.2187575999997,33900,0.1961126,0,0.4250917,0.116826,59.570881700000001,,0.7361515,2.86,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,42468,Lomita city,Los Angeles,06037,Southern California,14,6648.2187575999997,,,,,,,,,2.86,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,42468,Lomita city,Los Angeles,06037,Southern California,14,6648.2187575999997,68889,0.0965062,0.0467555,0.146257,0.025383,26.301948100000001,,0.3622572,2.86,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,42468,Lomita city,Los Angeles,06037,Southern California,14,6648.2187575999997,,,,,,,,,2.86,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,42468,Lomita city,Los Angeles,06037,Southern California,14,6648.2187575999997,,,,,,,,,2.86,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,42468,Lomita city,Los Angeles,06037,Southern California,14,6648.2187575999997,34550,0.1924231,0.0110177,0.3738285,0.0925538,48.099094399999998,7,0.7223021,2.86,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,42510,Lompico CDP,Santa Cruz,06087,Monterey Bay,04,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,42510,Lompico CDP,Santa Cruz,06087,Monterey Bay,04,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,42510,Lompico CDP,Santa Cruz,06087,Monterey Bay,04,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,42510,Lompico CDP,Santa Cruz,06087,Monterey Bay,04,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,42510,Lompico CDP,Santa Cruz,06087,Monterey Bay,04,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,42510,Lompico CDP,Santa Cruz,06087,Monterey Bay,04,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,42510,Lompico CDP,Santa Cruz,06087,Monterey Bay,04,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,42510,Lompico CDP,Santa Cruz,06087,Monterey Bay,04,,,,,,,,,,,04/12/2013 04:33:00 AM
757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,42510,Lompico CDP,Santa Cruz,06087,Monterey Bay,04,,,,,,,,,,,04/12/2013 04:33:00 AM
